,ID,Country,Managed By,Fulfill Via,Shipment Mode,PQ_Sent_Date,PO_Sent_Date,Scheduled Delivery Date,Delivered_Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Unit of Measure (Per Pack),Quantity,Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Insurance_USD,Freight_Cost_USD,Weight_KG,Year,Lead_Time_Days,Delivery_Delay_Days,On_Time_Flag,Procurement_Days,Reporting_Lag_Days,Freight_Cost_Per_KG,Freight_Pct_of_Value,Total_Landed_Cost,Order_Year,Order_Month,Order_Quarter,Order_Size_Category
13,64,Rwanda,PMO - US,Direct Drop,Air,,2006-12-22,2007-02-27,2007-02-27,2007-02-27,ARV,Adult,CIPLA LIMITED,60,10000,99800.0,9.98,0.17,"Cipla, Goa, India",Yes,159.66475754104619,64179.42,7416.0,2006.0,67.0,0.0,True,,0.0,8.65418284789644,0.6430803607214429,164139.08475754104,2006.0,12.0,4.0,Medium
14,65,Haiti,PMO - US,Direct Drop,Air,,,2007-01-18,2007-01-18,2007-01-18,HRDT,HIV test,Abbott GmbH & Co. KG,100,750,60000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,Yes,95.99083619702175,1760.32,256.0,,,0.0,True,,0.0,6.87625,0.029338666666666666,61856.31083619702,,,,Small
15,68,Zimbabwe,PMO - US,Direct Drop,Air,,2007-01-10,2007-03-19,2007-03-19,2007-03-19,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,579,14764.5,25.5,0.42,"BMS Meymac, France",Yes,23.620945017182127,,,2007.0,68.0,0.0,True,,0.0,,,,2007.0,1.0,1.0,Small
16,11096,Botswana,PMO - US,From RDC,Truck,,,2007-04-27,2007-04-27,2007-04-27,HRDT,HIV test,SCMS from RDC,100,100,8000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,Yes,12.7987781596029,695.23,32.0,,,0.0,True,,0.0,21.7259375,0.08690375,8708.028778159602,,,,Small
17,80,Rwanda,PMO - US,Direct Drop,Air,,,2007-03-29,2007-03-29,2007-03-29,HRDT,HIV test,Premier Medical Corporation Ltd.,30,2000,33000.0,16.5,0.55,Premier Med. Corp Ltd. India,Yes,52.79495990836197,3120.7,710.0,,,0.0,True,,0.0,4.395352112676056,0.09456666666666666,36173.494959908356,,,,Medium
18,87,Tanzania,PMO - US,Direct Drop,Air,,2007-04-12,2007-06-06,2007-06-06,2007-06-06,ARV,Pediatric,BRISTOL-MYERS SQUIBB,200,712,8964.08,12.59,0.06,"BMS Meymac, France",Yes,14.341158915616646,912.96,162.0,2007.0,55.0,0.0,True,,0.0,5.635555555555555,0.10184648062043178,9891.381158915618,2007.0,4.0,2.0,Small
19,92,Nigeria,PMO - US,Direct Drop,Air,,2007-05-13,2007-06-19,2007-06-19,2007-06-19,HRDT,HIV test,Abbott GmbH & Co. KG,100,1000,80000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,Yes,128.0,2682.47,341.0,2007.0,37.0,0.0,True,,0.0,7.866480938416422,0.033530874999999995,82810.47,2007.0,5.0,2.0,Small
20,96,Nigeria,PMO - US,Direct Drop,Air,,2007-05-17,2007-06-19,2007-06-19,2007-06-19,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,7500,202500.0,27.0,1.35,Chembio Diagnostics Sys. Inc.,Yes,323.96907216494844,15893.71,2278.0,2007.0,33.0,0.0,True,,0.0,6.977045654082528,0.07848745679012345,218717.67907216493,2007.0,5.0,2.0,Medium
21,108,Côte d'Ivoire,PMO - US,Direct Drop,Air,,2007-07-13,2007-10-02,2007-10-02,2007-10-02,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,5513,140581.5,25.5,0.42,"BMS Meymac, France",Yes,224.93,,2126.0,2007.0,81.0,0.0,True,,0.0,,,,2007.0,7.0,3.0,Medium
22,115,Vietnam,PMO - US,Direct Drop,Air,,2007-07-04,2007-10-15,2007-10-15,2007-10-15,ARV,Pediatric,Aurobindo Pharma Limited,240,1000,1920.0,1.92,0.01,"Aurobindo Unit III, India",Yes,3.07,4193.49,941.0,2007.0,103.0,0.0,True,,0.0,4.456418703506907,2.184109375,6116.5599999999995,2007.0,7.0,3.0,Small
23,116,Vietnam,PMO - US,Direct Drop,Air,,2007-07-04,2007-08-27,2007-08-27,2007-08-27,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,500,41095.0,82.19,0.68,ABBVIE Ludwigshafen Germany,Yes,65.75,1767.38,117.0,2007.0,54.0,0.0,True,,0.0,15.105811965811967,0.04300717848886726,42928.13,2007.0,7.0,3.0,Small
24,130,Haiti,PMO - US,Direct Drop,Air,,2007-07-26,2007-08-13,2007-08-21,2007-08-21,HRDT,HIV test,"Orgenics, Ltd",100,750,53992.5,71.99,0.72,Inverness Japan,Yes,86.39,3518.38,171.0,2007.0,26.0,8.0,False,,0.0,20.5753216374269,0.06516423577348707,57597.27,2007.0,7.0,3.0,Small
25,134,Haiti,PMO - US,Direct Drop,Air,,2007-07-26,2007-08-25,2007-08-25,2007-08-25,HRDT,HIV test,Orasure Technologies Inc.,100,25,8750.0,350.0,3.5,"Pacific Biotech, Thailand",Yes,14.0,3097.85,60.0,2007.0,30.0,0.0,True,,0.0,51.630833333333335,0.35403999999999997,11861.85,2007.0,7.0,3.0,Small
26,138,Tanzania,PMO - US,Direct Drop,Air,,,2007-10-16,2007-10-16,2007-10-16,HRDT,HIV test,"Standard Diagnostics, Inc.",25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,320.0,27869.74,3335.0,,,0.0,True,,0.0,8.356743628185907,0.13934870000000002,228189.74,,,,Medium
27,139,Tanzania,PMO - US,Direct Drop,Air,,,2007-11-22,2007-11-22,2007-11-22,HRDT,HIV test,"Standard Diagnostics, Inc.",25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,320.0,28461.1,3335.0,,,0.0,True,,0.0,8.534062968515741,0.1423055,228781.1,,,,Medium
28,140,Tanzania,PMO - US,Direct Drop,Air,,,2007-11-22,2007-11-22,2007-11-22,HRDT,HIV test,"Standard Diagnostics, Inc.",25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,320.0,28359.8,3335.0,,,0.0,True,,0.0,8.503688155922038,0.141799,228679.8,,,,Medium
29,161,Ethiopia,PMO - US,Direct Drop,Air,,2007-10-03,2007-11-20,2007-11-20,2007-11-20,ARV,Adult,Aurobindo Pharma Limited,60,64000,99200.0,1.55,0.03,"Aurobindo Unit III, India",Yes,158.72,12237.61,4228.0,2007.0,48.0,0.0,True,,0.0,2.894420529801325,0.12336300403225807,111596.33,2007.0,10.0,4.0,Large
30,176,Nigeria,PMO - US,Direct Drop,Air,,2007-08-28,2007-10-03,2007-10-03,2007-10-03,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,10000,270000.0,27.0,1.35,Chembio Diagnostics Sys. Inc.,Yes,432.0,20885.78,3263.0,2007.0,36.0,0.0,True,,0.0,6.4007906834201655,0.07735474074074074,291317.78,2007.0,8.0,3.0,Medium
31,11112,Botswana,PMO - US,From RDC,Truck,,,2007-04-27,2007-04-27,2007-04-27,HRDT,HIV test,SCMS from RDC,100,30,12000.0,400.0,4.0,"Pacific Biotech, Thailand",Yes,19.198167239404352,947.05,72.0,,,0.0,True,,0.0,13.153472222222222,0.07892083333333333,12966.248167239404,,,,Small
32,269,Vietnam,PMO - US,Direct Drop,Air,,2007-11-19,2008-01-21,2008-01-21,2008-01-21,ARV,Adult,"GILEAD SCIENCES IRELAND, INC.",30,1000,17000.0,17.0,0.57,Gilead(Nycomed) Oranienburg DE,Yes,27.2,2282.57,76.0,2007.0,63.0,0.0,True,,0.0,30.033815789473685,0.13426882352941177,19309.77,2007.0,11.0,4.0,Small
33,270,Vietnam,PMO - US,Direct Drop,Air,,2007-11-21,2008-01-21,2008-01-21,2008-01-21,ARV,Adult,SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),60,400,3352.0,8.38,0.14,"Ranbaxy, Paonta Shahib, India",Yes,5.36,2149.05,23.0,2007.0,61.0,0.0,True,,0.0,93.43695652173913,0.6411247016706444,5506.41,2007.0,11.0,4.0,Small
34,284,Rwanda,PMO - US,Direct Drop,Air,,2007-12-10,2008-01-31,2008-01-31,2008-01-31,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,1500,15.0,0.01,0.0,Inverness Japan,Yes,0.02,0.75,99.0,2007.0,52.0,0.0,True,,0.0,0.007575757575757576,0.05,15.77,2007.0,12.0,4.0,Medium
35,305,Nigeria,PMO - US,Direct Drop,Air,,,2008-02-05,2008-02-05,2008-02-05,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,650,6.5,0.01,0.0,Inverness Japan,Yes,0.01,,,,,0.0,True,,0.0,,,,,,,Small
36,12346,Botswana,PMO - US,From RDC,Truck,,,2007-04-27,2007-04-27,2007-04-27,HRDT,HIV test,SCMS from RDC,20,500,16000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,25.5975563192058,1225.37,164.0,,,0.0,True,,0.0,7.471768292682926,0.07658562499999999,17250.967556319203,,,,Small
37,361,Haiti,PMO - US,Direct Drop,Air,,,2008-02-18,2008-02-18,2008-02-18,HRDT,HIV test,"Trinity Biotech, Plc",100,2,278.0,139.0,1.39,"Trinity Biotech, Plc",Yes,0.44,,,,,0.0,True,,0.0,,,,,,,Small
38,391,Côte d'Ivoire,PMO - US,Direct Drop,Air,,2008-02-27,2008-06-17,2008-06-17,2008-06-17,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),40,476,36176.0,76.0,1.9,Bio-Rad Laboratories,Yes,57.88,5446.51,509.0,2008.0,111.0,0.0,True,,0.0,10.700412573673871,0.1505558934099956,41680.39,2008.0,2.0,1.0,Small
39,392,Côte d'Ivoire,PMO - US,Direct Drop,Air,,2008-03-03,2009-03-19,2009-03-19,2009-03-19,HRDT,HIV test,"Standard Diagnostics, Inc.",25,659,13180.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,25.83,2656.12,206.0,2008.0,381.0,0.0,True,,0.0,12.89378640776699,0.2015265553869499,15861.949999999999,2008.0,3.0,1.0,Small
40,398,Guyana,PMO - US,Direct Drop,Air,,2008-02-28,2008-04-09,2008-04-01,2008-04-01,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,240,2.4,0.01,0.0,Inverness Japan,Yes,0.0,,,2008.0,33.0,-8.0,True,,0.0,,,,2008.0,2.0,1.0,Small
41,399,Guyana,PMO - US,Direct Drop,Air,,2008-02-28,2008-07-28,2008-07-28,2008-07-28,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,213,2.13,0.01,0.0,Inverness Japan,Yes,0.0,360.0,14.0,2008.0,151.0,0.0,True,,0.0,25.714285714285715,169.01408450704227,362.13,2008.0,2.0,1.0,Small
42,10540,Côte d'Ivoire,PMO - US,From RDC,Air,,,2007-02-22,2007-02-22,2007-02-22,ARV,Adult,SCMS from RDC,60,2230,22857.5,10.25,0.17,"Aurobindo Unit III, India",Yes,36.56850897289041,2804.0,909.0,,,0.0,True,,0.0,3.084708470847085,0.12267308323307448,25698.06850897289,,,,Medium
43,410,Zimbabwe,PMO - US,Direct Drop,Air,,2008-03-17,2008-11-17,2008-11-17,2008-11-17,HRDT,HIV test,"Orgenics, Ltd",100,1634,117631.66,71.99,0.72,Inverness Japan,Yes,188.21,4112.46,373.0,2008.0,245.0,0.0,True,,0.0,11.025361930294906,0.03496048597800966,121932.33000000002,2008.0,3.0,1.0,Medium
44,411,Nigeria,PMO - US,Direct Drop,Air,,2008-03-13,2008-04-17,2008-04-17,2008-04-17,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,1425,38475.0,27.0,1.35,Chembio Diagnostics Sys. Inc.,Yes,61.56,5468.88,483.0,2008.0,35.0,0.0,True,,0.0,11.322732919254658,0.1421411306042885,44005.439999999995,2008.0,3.0,1.0,Medium
45,414,Namibia,PMO - US,Direct Drop,Air,,2008-03-18,2008-06-04,2008-06-04,2008-06-04,HRDT,HIV test,"Orgenics, Ltd",100,142,10222.58,71.99,0.72,Inverness Japan,Yes,16.36,1715.17,33.0,2008.0,78.0,0.0,True,,0.0,51.974848484848486,0.16778249717781618,11954.11,2008.0,3.0,1.0,Small
46,420,Vietnam,PMO - US,Direct Drop,Air,,2008-03-31,2008-06-03,2008-06-03,2008-06-03,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,8400,96432.0,11.48,0.38,Mylan (formerly Matrix) Nashik,Yes,154.29,4051.34,654.0,2008.0,64.0,0.0,True,,0.0,6.194709480122325,0.042012402521984404,100637.62999999999,2008.0,3.0,1.0,Medium
47,422,South Africa,PMO - US,Direct Drop,Truck,,2008-02-20,2008-04-24,2008-04-24,2008-04-24,ARV,Adult,S. BUYS WHOLESALER,270,6,405.06,67.51,0.25,Roche Basel,Yes,0.65,,,2008.0,64.0,0.0,True,,0.0,,,,2008.0,2.0,1.0,Small
48,423,South Africa,PMO - US,Direct Drop,Truck,,2008-02-20,2008-04-24,2008-04-24,2008-04-24,ARV,Pediatric,S. BUYS WHOLESALER,200,600,870.0,1.45,0.01,"BMS Meymac, France",No,1.39,,,2008.0,64.0,0.0,True,,0.0,,,,2008.0,2.0,1.0,Small
49,438,Vietnam,PMO - US,Direct Drop,Air,,2008-03-31,2008-07-12,2008-07-12,2008-07-12,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,400,2800.0,7.0,0.12,"BMS Meymac, France",Yes,4.48,2211.05,81.0,2008.0,103.0,0.0,True,,0.0,27.296913580246915,0.7896607142857144,5015.53,2008.0,3.0,1.0,Small
50,10550,Côte d'Ivoire,PMO - US,From RDC,Air,,,2007-05-04,2007-05-04,2007-05-04,ARV,Adult,SCMS from RDC,60,1778,18224.5,10.25,0.17,"Aurobindo Unit III, India",Yes,29.156416571210382,2601.0,716.0,,,0.0,True,,0.0,3.63268156424581,0.1427199648824385,20854.65641657121,,,,Medium
51,464,Nigeria,PMO - US,Direct Drop,Air,,,2008-07-09,2008-07-09,2008-07-09,HRDT,HIV test,"Orgenics, Ltd",100,5498,439785.02,79.99,0.8,Inverness Japan,Yes,703.66,16090.22,1251.0,,,0.0,True,,0.0,12.861886490807354,0.036586557677658046,456578.89999999997,,,,Medium
52,465,Nigeria,PMO - US,Direct Drop,Air,,,2008-07-09,2008-07-04,2008-07-04,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,5498,54.98,0.01,0.0,Inverness Japan,Yes,0.09,,,,,-5.0,True,,0.0,,,,,,,Medium
53,466,Ethiopia,PMO - US,Direct Drop,Air,,,2008-05-09,2008-05-09,2008-05-09,HRDT,HIV test,TURE PHARMACEUTICALS & MEDICAL SUPPLIES P.L.C.,20,15,691.42,46.09,2.3,"Trinity Biotech, Plc",Yes,1.11,,,,,0.0,True,,0.0,,,,,,,Small
54,530,Vietnam,PMO - US,Direct Drop,Air,,2008-05-14,2008-09-19,2008-09-19,2008-09-19,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,1344,18359.04,13.66,0.46,Mylan (formerly Matrix) Nashik,Yes,29.37,13507.92,1537.0,2008.0,128.0,0.0,True,,0.0,8.788497072218608,0.7357639615143275,31896.329999999998,2008.0,5.0,2.0,Medium
55,531,South Africa,PMO - US,Direct Drop,Truck,,,2008-08-20,2008-08-20,2008-08-20,ARV,Adult,S. BUYS WHOLESALER,60,20,103.4,5.17,0.09,"BMS Meymac, France",Yes,0.2,,,,,0.0,True,,0.0,,,,,,,Small
56,532,South Africa,PMO - US,Direct Drop,Truck,,,2008-08-20,2008-05-08,2008-05-08,ARV,Adult,S. BUYS WHOLESALER,30,100,1906.0,19.06,0.64,"BMS Meymac, France",Yes,3.05,,,,,-104.0,True,,0.0,,,,,,,Small
57,533,South Africa,PMO - US,Direct Drop,Truck,,,2008-08-20,2008-05-08,2008-05-08,ARV,Pediatric,S. BUYS WHOLESALER,200,670,1025.1,1.53,0.01,"BMS Meymac, France",No,1.64,,,,,-104.0,True,,0.0,,,,,,,Small
58,535,Tanzania,PMO - US,Direct Drop,Air,,2008-05-15,2008-09-02,2008-09-02,2008-09-02,ARV,Adult,BRISTOL-MYERS SQUIBB,30,2597,61470.99,23.67,0.79,"BMS Meymac, France",Yes,98.35,645.1,117.0,2008.0,110.0,0.0,True,,0.0,5.513675213675214,0.010494381170695316,62214.439999999995,2008.0,5.0,2.0,Medium
59,543,Haiti,PMO - US,Direct Drop,Air,,2008-05-20,2008-09-30,2008-09-30,2008-09-30,HRDT,HIV test,Orasure Technologies Inc.,100,28,9800.0,350.0,3.5,"Pacific Biotech, Thailand",Yes,15.68,782.13,109.0,2008.0,133.0,0.0,True,,0.0,7.175504587155963,0.07980918367346938,10597.81,2008.0,5.0,2.0,Small
60,551,Haiti,PMO - US,Direct Drop,Air,,2008-05-23,2008-11-24,2008-11-24,2008-11-24,HRDT,HIV test,"Trinity Biotech, Plc",100,84,11676.0,139.0,1.39,"Trinity Biotech, Plc",Yes,22.88,871.57,54.0,2008.0,185.0,0.0,True,,0.0,16.140185185185185,0.07464628297362111,12570.449999999999,2008.0,5.0,2.0,Small
61,598,South Africa,PMO - US,Direct Drop,Truck,,,2008-06-12,2008-06-09,2008-06-09,ARV,Adult,S. BUYS WHOLESALER,60,30,1049.4,34.98,0.58,GSK Ware (UK),Yes,1.68,,,,,-3.0,True,,0.0,,,,,,,Small
62,610,Vietnam,PMO - US,Direct Drop,Air,,2008-07-01,2008-09-19,2008-09-19,2008-09-19,ARV,Adult,Aurobindo Pharma Limited,60,38640,92736.0,2.4,0.04,"Aurobindo Unit III, India",Yes,148.38,18614.72,2719.0,2008.0,80.0,0.0,True,,0.0,6.8461640308937115,0.200728088336784,111499.1,2008.0,7.0,3.0,Large
63,630,Nigeria,PMO - US,Direct Drop,Air,,2008-07-02,2009-02-25,2008-09-09,2008-09-09,ACT,ACT,IDA FOUNDATION,540,34,1547.68,45.52,0.08,"Novartis Pharma AG, Switzerland",Yes,2.48,1755.87,115.0,2008.0,69.0,-169.0,True,,0.0,15.268434782608695,1.134517471311899,3306.03,2008.0,7.0,3.0,Small
64,637,Vietnam,PMO - US,Direct Drop,Air,,2008-07-03,2008-10-08,2008-10-08,2008-10-08,ARV,Adult,Aurobindo Pharma Limited,60,42000,60900.0,1.45,0.02,"Aurobindo Unit III, India",Yes,97.44,10179.16,2600.0,2008.0,97.0,0.0,True,,0.0,3.9150615384615386,0.16714548440065682,71176.6,2008.0,7.0,3.0,Large
65,646,South Africa,PMO - US,Direct Drop,Truck,,,2008-07-10,2008-07-08,2008-07-08,ARV,Pediatric,S. BUYS WHOLESALER,240,50,696.5,13.93,0.06,"BI, Ingelheim, Germany",Yes,1.11,,,,,-2.0,True,,0.0,,,,,,,Small
66,660,Vietnam,PMO - US,Direct Drop,Air,,2008-07-24,2008-11-27,2008-11-27,2008-11-27,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,16800,171192.0,10.19,0.34,Mylan (formerly Matrix) Nashik,Yes,335.54,4686.88,1224.0,2008.0,126.0,0.0,True,,0.0,3.829150326797386,0.027377914855834386,176214.42,2008.0,7.0,3.0,Large
67,668,Guyana,PMO - US,Direct Drop,Air,,2008-07-25,2008-08-15,2008-08-15,2008-08-15,MRDT,Malaria,ZEPHYR BIOMEDICALS,25,98,3675.0,37.5,1.5,Not Applicable,Yes,5.88,180.0,34.0,2008.0,21.0,0.0,True,,0.0,5.294117647058823,0.04897959183673469,3860.88,2008.0,7.0,3.0,Small
68,670,Zambia,PMO - US,Direct Drop,Air,,2008-07-31,2008-10-20,2008-10-20,2008-10-20,HRDT,HIV test,"Orgenics, Ltd",100,4500,323955.0,71.99,0.72,Inverness Japan,Yes,634.95,11062.05,1053.0,2008.0,81.0,0.0,True,,0.0,10.505270655270655,0.03414687225077557,335652.0,2008.0,7.0,3.0,Medium
69,712,Namibia,PMO - US,Direct Drop,Air,,2008-08-26,2008-09-18,2008-09-18,2008-09-18,HRDT,HIV test,"Trinity Biotech, Plc",20,10,320.0,32.0,1.6,"Trinity Biotech, Plc",Yes,0.51,,,2008.0,23.0,0.0,True,,0.0,,,,2008.0,8.0,3.0,Small
70,717,Côte d'Ivoire,PMO - US,Direct Drop,Air,,2008-08-27,2008-10-02,2008-10-02,2008-10-02,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),40,500,38000.0,76.0,1.9,Bio-Rad Laboratories,Yes,60.8,11298.13,562.0,2008.0,36.0,0.0,True,,0.0,20.103434163701067,0.29731921052631577,49358.93,2008.0,8.0,3.0,Small
71,719,Côte d'Ivoire,PMO - US,Direct Drop,Air,,2008-09-03,2009-01-23,2009-01-23,2009-01-23,ACT,ACT,IDA FOUNDATION,12,25000,9750.0,0.39,0.03,Ipca Dadra/Nagar Haveli IN,Yes,19.11,12830.91,1708.0,2008.0,142.0,0.0,True,,0.0,7.512242388758782,1.3159907692307693,22600.02,2008.0,9.0,3.0,Large
72,772,Nigeria,PMO - US,Direct Drop,Air,,2009-03-06,2009-03-10,2009-04-08,2009-04-08,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),30,9,453.6,50.4,1.68,"MSD, Haarlem, NL",Yes,0.89,,,2009.0,33.0,29.0,False,,0.0,,,,2009.0,3.0,1.0,Small
73,791,Namibia,PMO - US,Direct Drop,Air,,2008-09-24,2008-10-29,2008-10-29,2008-10-29,HRDT,HIV test,"Orgenics, Ltd",100,150,10798.5,71.99,0.72,Inverness Japan,Yes,21.17,2698.04,46.0,2008.0,35.0,0.0,True,,0.0,58.65304347826087,0.24985322035467888,13517.710000000001,2008.0,9.0,3.0,Small
74,796,Botswana,PMO - US,Direct Drop,Air,,2008-10-02,2008-11-28,2008-11-28,2008-11-28,HRDT,HIV test - Ancillary,"Trinity Biotech, Plc",2,15,450.0,30.0,15.0,"Trinity Biotech, Plc",Yes,0.88,578.01,1.0,2008.0,57.0,0.0,True,,0.0,578.01,1.2844666666666666,1028.89,2008.0,10.0,4.0,Small
75,797,Zambia,PMO - US,Direct Drop,Air,,2008-10-02,2009-01-23,2009-01-23,2009-01-23,HRDT,HIV test,"Standard Diagnostics, Inc.",25,319,6380.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,12.5,1122.24,100.0,2008.0,113.0,0.0,True,,0.0,11.2224,0.1758996865203762,7514.74,2008.0,10.0,4.0,Small
76,835,South Africa,PMO - US,Direct Drop,Truck,,,2009-05-17,2008-10-09,2008-10-09,ARV,Adult,S. BUYS WHOLESALER,30,80,1830.4,22.88,0.76,"Aspen-OSD, Port Elizabeth, SA",Yes,3.59,,,,,-220.0,True,,0.0,,,,,,,Small
77,836,South Africa,PMO - US,Direct Drop,Truck,,,2009-05-17,2009-05-17,2009-05-17,ARV,Adult,S. BUYS WHOLESALER,30,120,2745.6,22.88,0.76,"Aspen-OSD, Port Elizabeth, SA",Yes,5.38,,,,,0.0,True,,0.0,,,,,,,Small
78,837,South Africa,PMO - US,Direct Drop,Truck,,,2009-05-17,2008-10-09,2008-10-09,ARV,Pediatric,S. BUYS WHOLESALER,200,600,858.0,1.43,0.01,"BMS Meymac, France",No,1.68,,,,,-220.0,True,,0.0,,,,,,,Small
79,838,South Africa,PMO - US,Direct Drop,Truck,,,2009-05-17,2008-10-09,2008-10-09,ARV,Pediatric,S. BUYS WHOLESALER,60,7,91.35,13.05,0.22,"BMS Meymac, France",No,0.18,,,,,-220.0,True,,0.0,,,,,,,Small
80,839,South Africa,PMO - US,Direct Drop,Truck,,,2009-05-17,2008-10-09,2008-10-09,ARV,Pediatric,S. BUYS WHOLESALER,300,40,1375.6,34.39,0.11,ABBVIE (Abbott) Logis. UK,No,2.7,,,,,-220.0,True,,0.0,,,,,,,Small
81,849,Guyana,PMO - US,Direct Drop,Air,,2008-11-19,2009-02-06,2009-02-06,2009-02-06,MRDT,Malaria,ZEPHYR BIOMEDICALS,25,108,4050.0,37.5,1.5,Not Applicable,Yes,7.94,,,2008.0,79.0,0.0,True,,0.0,,,,2008.0,11.0,4.0,Small
82,858,Tanzania,PMO - US,Direct Drop,Air,,2008-12-19,2009-04-21,2009-04-21,2009-04-21,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),30,50000,2520000.0,50.4,1.68,"MSD, Haarlem, NL",Yes,4939.2,9339.0,4093.0,2008.0,123.0,0.0,True,,0.0,2.281700464207183,0.003705952380952381,2534278.2,2008.0,12.0,4.0,Large
83,914,Côte d'Ivoire,PMO - US,Direct Drop,Air,,2008-12-19,2009-03-02,2009-03-02,2009-03-02,ANTM,Malaria,IDA FOUNDATION,100,140,2731.4,19.51,0.2,Gland Pharma Ltd Pally Factory,Yes,5.35,25405.22,5209.0,2008.0,73.0,0.0,True,,0.0,4.877177961220964,9.301171560371971,28141.97,2008.0,12.0,4.0,Small
84,937,Mozambique,PMO - US,Direct Drop,Air,,2009-01-05,2009-03-23,2009-03-23,2009-03-23,HRDT,HIV test,"Trinity Biotech, Plc",20,5700,182400.0,32.0,1.6,"Trinity Biotech, Plc",Yes,357.5,23914.8,1906.0,2009.0,77.0,0.0,True,,0.0,12.547114375655823,0.13111184210526317,206672.3,2009.0,1.0,1.0,Medium
85,960,Vietnam,PMO - US,Direct Drop,Air,,2009-01-16,2009-04-10,2009-04-10,2009-04-10,ARV,Adult,Aurobindo Pharma Limited,60,5964,51350.04,8.61,0.14,"Aurobindo Unit III, India",Yes,100.65,12835.2,3509.0,2009.0,84.0,0.0,True,,0.0,3.657794243374181,0.24995501464068967,64285.89000000001,2009.0,1.0,1.0,Medium
86,961,Vietnam,PMO - US,Direct Drop,Air,,2009-01-16,2009-04-10,2009-04-10,2009-04-10,ARV,Adult,Aurobindo Pharma Limited,60,21000,50400.0,2.4,0.04,"Aurobindo Unit III, India",No,98.78,12835.2,3509.0,2009.0,84.0,0.0,True,,0.0,3.657794243374181,0.2546666666666667,63333.979999999996,2009.0,1.0,1.0,Large
87,962,Vietnam,PMO - US,Direct Drop,Air,,2009-01-16,2009-03-23,2009-03-23,2009-03-23,ARV,Adult,CIPLA LIMITED,60,10560,72864.0,6.9,0.12,"Cipla, Goa, India",Yes,142.81,4225.93,924.0,2009.0,66.0,0.0,True,,0.0,4.573517316017316,0.05799750219587176,77232.73999999999,2009.0,1.0,1.0,Large
88,979,Vietnam,PMO - US,Direct Drop,Air,,2008-10-21,2009-03-16,2009-03-16,2009-03-16,ARV,Adult,Aurobindo Pharma Limited,60,2352,20250.72,8.61,0.14,"Aurobindo Unit III, India",Yes,39.69,892.5,211.0,2008.0,146.0,0.0,True,,0.0,4.229857819905213,0.04407250705160112,21182.91,2008.0,10.0,4.0,Medium
89,985,Tanzania,PMO - US,Direct Drop,Air,,2009-02-05,2009-05-28,2009-05-28,2009-05-28,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,524,21536.4,41.1,0.14,ABBVIE (Abbott) Logis. UK,Yes,42.21,6668.61,644.0,2009.0,112.0,0.0,True,,0.0,10.354984472049688,0.3096436730372764,28247.22,2009.0,2.0,1.0,Small
90,986,Tanzania,PMO - US,Direct Drop,Air,,2009-02-05,2009-05-04,2009-05-04,2009-05-04,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,2094,21526.32,10.28,0.17,ABBVIE Ludwigshafen Germany,Yes,42.19,,237.0,2009.0,88.0,0.0,True,,0.0,,,,2009.0,2.0,1.0,Medium
